,Sample ID,Country,State,Latitude,Longitude,Analysis Method,CollDate,LandCover1,LandCover2,Soil/Rock Type,Depth (cm),Ag (mg/kg),Al (mg/kg),As (mg/kg),Ba (mg/kg),Be (mg/kg),Ca (mg/kg),Cd (mg/kg),Ce (mg/kg),Co (mg/kg),Cr (mg/kg),Cs(mg/kg),Cu (mg/kg),Fe (mg/kg),Ga (mg/kg),Hg (mg/kg),In (mg/kg),K (mg/kg),La (mg/kg),Li (mg/kg),Mg (mg/kg),Mn (mg/kg),Mo (mg/kg),Na (mg/kg),Nb (mg/kg),Ni (mg/kg),P (mg/kg),Pb (mg/kg),Rb (mg/kg),S (mg/kg),Sb (mg/kg),Sc (mg/kg) ,Se (mg/kg),Sn (mg/kg),Sr (mg/kg),Te (mg/kg),Th (mg/kg),Ti (mg/kg),Tl (mg/kg),U (mg/kg),V (mg/kg),W (mg/kg),Y (mg/kg),Zn (mg/kg),NOTES,LINK TO SOURCE
1006,C-327634,US,OK,36.472,-99.0347,ICP-MS,03/26/09,Planted/Cultivated,Pasture/Hay,,0-5,,4.84,5.2,456.0,1.4,1.13,0.1,50.3,6.5,29.0,5.0,11.7,1.91,10.4,0.01,0.03,2.13,25.8,31,1,353.0,0.48,0.82,9.3,14.7,440,12.8,70,0.03,0.5,6.2,0.3,1.1,83.8,0.1,9.7,0.27,0.4,2.1,49.0,0.7,14.5,33.0,,link
1007,C-326633,US,OK,36.6917,-98.2016,ICP-MS,03/25/09,Planted/Cultivated,Small Grains,,0-5,,2.63,2.1,591.0,0.7,0.2,0.1,28.4,2.1,9.0,5.0,3.8,0.57,4.7,0.01,0.02,1.67,15.4,8,0.13,170.0,0.2,0.77,4.8,3.5,220,10.5,50.2,0.01,0.2,1.6,0.2,0.4,80.5,0.1,4.7,0.17,0.2,1.2,15.0,0.3,7.9,13.0,,link
1008,C-326615,US,OK,35.331,-98.2945,ICP-MS,03/30/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.36,3.1,372.0,0.9,0.14,0.1,27.8,4.4,15.0,5.0,6.8,0.97,9.51,0.01,0.02,1.72,15.1,15,0.22,142.0,0.38,0.55,5.5,8.9,110,12.3,68.6,0.01,0.36,3.1,0.2,0.7,59.3,0.1,4.5,0.15,0.3,1.6,26.0,0.5,10,20.0,,link
1009,C-327632,US,OK,35.5957,-95.8203,ICP-MS,03/24/09,Planted/Cultivated,Small Grains,,0-5,,2.82,5.2,272.0,0.9,0.19,0.2,56,4.0,23.0,5.0,8.4,1.18,6.78,0.01,0.02,0.79,29.2,18,0.13,248.0,0.57,0.52,10.1,6.5,230,14.9,45.5,0.01,0.58,4,0.4,0.9,55,0.1,10.6,0.3,0.3,3,36.0,0.7,13.9,28.0,,link
1010,C-327625,US,OK,34.2186,-98.7352,ICP-MS,03/27/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.4,5.0,380.0,1.0,0.19,0.2,51.8,6.1,24.0,5.0,13.8,1.59,8.02,0.02,0.03,1.12,23.9,21,0.3,309.0,0.44,0.56,7.8,11.0,470,24.1,52.2,0.02,0.69,4.3,0.2,1.6,56.6,0.1,8.8,0.23,0.3,1.8,34.0,0.7,14.4,42.0,,link
1011,C-327666,US,OK,34.6899,-97.0362,ICP-MS,03/28/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,4.09,1.2,,0.8,0.18,0.1,24.6,1.6,5.0,5.0,5.1,0.36,8.05,0.01,0.02,2.73,12.6,7,0.07,83.0,0.12,1.02,3.8,3.0,70,10.2,81.1,0.01,0.13,1.2,0.2,0.3,112,0.1,3.4,0.1,0.3,0.7,11.0,0.2,5.6,9.0,,link
1012,C-326619,US,OK,36.1309,-95.6039,ICP-MS,03/24/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.19,5.5,259.0,1.0,0.22,0.2,48.8,9.1,35.0,5.0,9.6,1.56,9.84,0.01,0.03,0.85,25.8,21,0.24,344.0,0.4,0.49,8.5,15.0,280,47.6,55,0.01,0.64,5,0.2,1,60.3,0.1,7.9,0.23,0.3,2.1,40.0,0.8,14.8,44.0,,link
1013,C-327802,US,OK,34.0263,-95.684,ICP-MS,03/19/09,Planted/Cultivated,Pasture/Hay,,0-5,,6.05,14.8,339.0,1.9,1.69,0.4,88.3,17.3,62.0,5,31.5,4.54,15.7,,0.05,1.22,35.6,60,0.44,716.0,0.84,0.21,12.1,31.6,1050,44.2,106,0.04,1.09,11.8,0.2,8.8,95,0.1,9.8,0.37,0.4,2,91.0,1.1,21.1,,,link
1014,C-326644,US,OK,35.4228,-99.46,ICP-MS,03/31/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.51,3.5,526.0,1.1,0.44,0.1,25.1,3.7,12.0,5.0,5.8,1.17,8.07,0.01,0.02,1.68,13.8,12,0.27,168.0,0.33,0.73,4.9,7.6,160,12.5,66.8,0.01,0.37,3.8,0.2,0.7,72.1,0.1,4.4,0.14,0.3,0.9,29.0,0.4,9.7,23.0,,link
1015,C-327804,US,OK,34.1515,-95.9041,ICP-MS,03/19/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,2.26,5.6,250.0,0.8,0.21,0.1,57,6.0,23.0,5.0,11.6,1.22,5.35,0.01,0.02,0.29,22.4,16,0.13,,0.6,0.14,8.8,12.3,130,15.4,25.1,0.01,0.6,3.9,0.2,1.1,26,0.1,6.9,0.27,0.3,1.8,47.0,0.9,13.1,26.0,,link
1016,C-326670,US,OK,35.6957,-96.7045,ICP-MS,03/24/09,Planted/Cultivated,Pasture/Hay,,0-5,,1.59,2.6,159.0,0.5,0.11,0.1,34,5.2,15.0,5.0,4.9,0.74,4.01,0.01,0.02,0.4,16.4,12,0.09,455.0,0.39,0.15,4.2,7.6,150,10.6,24,0.01,0.31,2.4,0.2,0.6,33.9,0.1,4.8,0.13,0.1,1.1,22.0,0.3,8.3,45.0,,link
1017,C-327626,US,OK,35.1991,-95.1022,ICP-MS,03/20/09,Planted/Cultivated,Pasture/Hay,,0-5,,4.59,10.0,313.0,1.6,0.24,0.1,60.6,11.4,51.0,5.0,20.5,3.1,11.3,0.02,0.05,1.02,27.7,41,0.26,681.0,0.78,0.37,9.7,23.6,640,21.5,65.1,0.03,0.53,8.3,,1.6,60.2,0.1,10,0.29,0.3,2.8,64.0,0.8,17,71.0,,link
1018,C-327665,US,OK,35.2713,-97.2664,ICP-MS,03/28/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,0.85,2.0,108.0,0.3,0.07,0.1,29.7,2.3,6.0,5.0,3.2,0.38,2.53,0.01,0.02,0.29,13.5,7,0.05,139.0,0.26,0.11,3.4,3.4,80,8.2,17.9,0.01,0.26,1.1,0.2,0.4,19.9,0.1,3.9,0.09,0.1,0.9,11.0,0.3,5.9,10.0,,link
1019,C-326665,US,OK,36.1839,-98.0856,ICP-MS,03/25/09,Planted/Cultivated,Row Crops,,0-5,,1.99,1.6,553.0,0.4,0.08,0.1,25.4,1.6,7.0,5.0,2.4,0.46,5.1,0.01,0.02,1.55,14.2,7,0.07,111.0,0.22,0.29,4.3,2.8,160,11.6,62.9,0.01,0.21,1.9,0.2,0.4,54.3,0.1,3.5,0.11,0.3,1,13.0,0.2,6.5,10.0,,link
1020,C-327639,US,OK,35.5367,-96.7372,ICP-MS,03/24/09,Planted/Cultivated,Pasture/Hay,,0-5,,4.16,5.2,249.0,1.2,0.2,0.1,51.1,8.4,29.0,5.0,15.1,2.01,10.5,0.01,0.03,0.67,24,31,0.36,223.0,0.52,0.2,7.8,17.4,180,11.9,49.1,0.02,0.52,6.1,0.6,1.4,50.8,0.1,8,0.23,0.3,1.8,56.0,0.7,14.7,30.0,,link
1021,C-326623,US,OK,36.3905,-96.7618,ICP-MS,03/25/09,Planted/Cultivated,Pasture/Hay,,0-5,,5.28,7.2,404.0,1.7,0.45,0.1,71.5,12.0,48.0,5.0,11.9,2.55,16.9,0.01,0.04,1.08,34.9,34,0.4,386.0,0.63,0.46,14.6,21.3,260,18.2,86.4,0.02,0.8,8.2,0.4,1.6,71.8,0.1,11.9,0.31,0.5,2.7,68.0,1.2,20.8,42.0,,link
1022,C-326671,US,OK,36.9508,-100.9631,ICP-MS,03/31/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.31,2.4,442.0,0.7,0.35,0.1,26.7,3.0,9.0,5.0,4.9,0.9,5.55,0.01,0.02,1.24,14.7,12,0.19,189.0,0.32,0.34,5.1,5.6,240,10.1,47.2,0.01,0.28,2.8,0.2,0.6,61.4,0.1,4.4,0.13,0.3,1.1,24.0,0.4,9.6,25.0,,link
1023,C-326659,US,OK,36.9045,-97.0551,ICP-MS,03/22/09,Planted/Cultivated,Pasture/Hay,,0-5,,5.21,7.6,602.0,1.6,0.45,0.2,69.8,12.5,39.0,5.0,12.7,2.23,11.4,0.02,0.03,1.55,33.3,29,0.42,506.0,0.64,0.68,12.6,15.4,290,22.3,75.8,0.02,0.7,6.4,0.4,1.3,91.1,0.1,10.8,0.31,0.5,2.8,65.0,0.9,18.6,51.0,,link
1024,C-326642,US,OK,34.3365,-95.5012,ICP-MS,03/19/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.6,15.3,352.0,1.5,0.1,0.1,45.3,10.0,57.0,5.0,19.5,2.44,10.8,0.03,0.04,1,24.5,25,0.23,459.0,4.68,0.14,8.8,17.5,470,20.2,74,0.02,0.95,6.7,,1.4,43.1,0.1,8.3,0.23,0.4,2.6,71.0,0.9,12,61.0,,link
1025,C-326686,US,OK,35.7858,-99.2269,ICP-MS,03/31/09,Planted/Cultivated,Pasture/Hay,,0-5,,4.51,4.8,436.0,1.3,2.33,0.1,46.3,7.1,42.0,5.0,8.7,1.95,8.79,0.01,0.03,1.94,24,57,1.72,354.0,0.64,0.6,7.6,16.7,460,10.2,56.4,0.04,0.45,5.8,0.2,1.1,72.6,0.1,7.1,0.27,0.3,1.6,43.0,0.6,14.1,39.0,,link
1026,C-326646,US,OK,36.8974,-95.8745,ICP-MS,03/21/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.05,9.5,187.0,0.9,0.17,0.5,40.8,5.5,29.0,5.0,7.2,1.42,7.66,0.02,0.04,0.55,21.6,26,0.19,122.0,0.6,0.31,6,11.8,280,15.6,38.8,0.03,0.41,5.2,0.3,1.1,50.8,0.1,6.6,0.19,0.2,1.7,37.0,0.5,9.7,81.0,,link
1027,C-326650,US,OK,36.9573,-94.8072,ICP-MS,03/21/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.76,6.2,341.0,1.0,0.31,,66.1,5.2,35.0,5.0,10.1,1.29,6.93,0.03,0.02,0.57,35,20,0.15,376.0,0.68,0.3,11,9.1,260,41.1,42.9,0.03,0.74,5.2,0.4,2.1,47.2,0.1,10.7,0.33,0.3,3.3,45.0,0.9,17.6,,,link
1028,C-327800,US,OK,34.5549,-98.2814,ICP-MS,03/27/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.5,4.4,435.0,1.0,0.26,0.2,61.9,6.6,23.0,5.0,15.5,1.45,8.08,0.01,0.02,0.96,27.3,23,0.29,500.0,0.41,0.58,9.1,12.8,240,16.4,55.4,0.02,0.49,5.3,0.2,1.1,63.4,0.1,7.5,0.27,0.3,1.6,43.0,0.8,18.1,33.0,,link
1029,C-327791,US,OK,33.9376,-96.6416,ICP-MS,03/19/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.14,4.5,321.0,0.8,0.25,0.1,66.7,5.2,26.0,5.0,9.8,1.51,7.07,0.02,0.02,0.99,29.6,20,0.19,386.0,0.57,0.37,9.5,10.1,320,14.2,59.4,0.03,0.46,4.6,0.3,1,46.1,0.1,8.8,0.3,0.3,2,41.0,0.7,17.4,28.0,,link
1030,C-327657,US,OK,36.5505,-96.1086,ICP-MS,03/22/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,3.33,3.3,201.0,1.0,0.21,0.4,53.1,5.2,33.0,5.0,11.9,1.81,8.09,0.02,0.04,0.61,24.6,25,0.24,147.0,0.42,0.33,6.4,15.2,240,14.4,39.5,0.02,0.44,4.9,0.4,1.4,55,0.1,7.3,0.22,0.2,1.8,43.0,0.5,11.3,52.0,,link
1031,C-327842,US,OK,34.7338,-99.2296,ICP-MS,03/27/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,1.67,1.7,386.0,0.3,0.1,0.1,16.7,1.3,4.0,5.0,4.6,0.4,3,0.01,0.02,1.39,8.3,6,0.08,117.0,0.15,0.26,2.5,3.1,160,10.8,40.8,0.01,0.24,1.1,0.2,1,41.4,0.1,2.4,0.08,0.2,0.7,11.0,0.2,4.5,15.0,,link
1032,C-327663,US,OK,35.9448,-95.5934,ICP-MS,03/24/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,3.32,7.3,244.0,1.2,0.2,0.1,67.7,9.8,39.0,5.0,10.3,3.14,8.72,0.01,0.04,0.76,30.6,18,0.19,527.0,1.18,0.65,10.9,11.2,220,22.9,44.4,0.01,0.92,4.8,,1.3,59,0.1,11.3,0.29,0.3,2.9,53.0,0.9,15.1,30.0,,link
1033,C-327640,US,OK,36.2302,-98.908,ICP-MS,03/26/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.69,5.8,563.0,0.6,0.17,0.1,27.6,1.9,7.0,5.0,4.7,0.66,5.34,0.01,0.02,1.89,13.9,8,0.12,166.0,0.21,0.54,4.7,3.2,150,10.6,54.2,0.01,0.26,1.8,0.2,0.5,76.6,0.1,4.2,0.15,0.3,1,18.0,0.3,7.4,12.0,,link
1034,C-326635,US,OK,36.798,-98.6129,ICP-MS,03/26/09,Planted/Cultivated,Pasture/Hay,,0-5,,5.15,7.4,550.0,1.7,0.4,0.2,56.1,8.8,38.0,5.0,11.8,2.13,12.5,0.01,0.04,2.17,30.2,45,1.56,433.0,0.59,0.98,12,18.6,540,16.3,85.8,0.02,0.56,7.9,0.3,1.4,84.2,0.1,8.9,0.26,0.4,2,48.0,0.9,17.5,57.0,,link
1035,C-327641,US,OK,35.0732,-98.0413,ICP-MS,03/28/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.3,8.2,491.0,0.9,1.39,0.1,30,3.6,13.0,5.0,9.0,1.03,6.82,0.01,0.02,1.77,15,18,0.4,212.0,1.1,0.58,4.3,8.6,370,11.0,53.5,0.02,0.3,3.5,0.3,0.8,74.4,0.1,4.6,0.14,0.3,1.2,25.0,0.4,10.2,24.0,,link
1036,C-327638,US,OK,36.0495,-95.8338,ICP-MS,03/24/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,2.89,4.3,326.0,0.9,0.26,0.1,66.8,4.2,24.0,5.0,8.4,0.99,6.45,0.01,0.02,1.05,31,16,0.15,322.0,0.36,0.53,9.4,7.7,230,13.3,49.4,0.02,0.58,3.4,0.5,0.9,60.8,0.1,11.6,0.27,0.3,2.5,31.0,0.7,15.1,25.0,,link
1037,C-326630,US,OK,34.5768,-97.2121,ICP-MS,03/28/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.09,3.8,207.0,0.6,0.1,0.1,46.2,5.4,28.0,5.0,6.1,0.97,6.15,0.01,0.02,0.67,23.6,16,0.13,226.0,0.57,0.29,7.5,6.5,100,11.4,38.9,0.01,0.56,2.9,0.2,0.9,34.2,0.3,7.9,0.21,0.2,1.9,29.0,1,11.2,18.0,,link
1038,C-326684,US,OK,36.6279,-95.6936,ICP-MS,03/21/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.77,6.8,319.0,1.2,0.25,0.2,61.1,8.1,40.0,5.0,10.7,1.97,9.98,0.02,0.04,0.77,32.8,27,0.23,428.0,1.09,0.43,10.2,13.4,250,19.3,56.8,0.02,0.79,6.1,0.5,1.3,53.4,0.1,9.9,0.26,0.4,2.7,50.0,0.8,14.8,40.0,,link
1039,C-326679,US,OK,34.0145,-97.9461,ICP-MS,03/27/09,Planted/Cultivated,Pasture/Hay,,0-5,,3.27,6.9,378.0,1.0,0.17,0.1,61.1,5.8,33.0,5.0,8.6,1.3,8.17,0.01,0.02,1.43,32.2,18,0.27,282.0,0.39,0.64,9,9.6,340,13.7,62.7,0.02,0.48,4.9,0.2,1.1,55.6,0.1,9.3,0.25,0.3,2.2,36.0,0.7,16.3,28.0,,link
1040,C-326673,US,OK,36.5639,-97.204,ICP-MS,03/22/09,Planted/Cultivated,Small Grains,,0-5,,4.4,5.5,501.0,1.4,0.37,0.2,73.5,10.6,34.0,5.0,12.0,1.64,11.1,0.02,0.04,1.45,36.4,23,0.32,453.0,0.62,0.77,12.6,11.6,340,20.6,75.4,0.02,0.63,6.4,0.3,1.2,88,0.1,11.1,0.29,0.5,2.9,52.0,0.9,20.3,44.0,,link
1041,C-326652,US,OK,35.229,-99.876,ICP-MS,03/31/09,Planted/Cultivated,Pasture/Hay,,0-5,,1.81,1.5,508.0,0.4,0.09,0.1,15.3,1.3,4.0,5.0,2.6,0.41,3.81,0.01,0.02,1.46,8.9,6,0.06,117.0,0.16,0.25,2.6,2.7,100,8.2,50.6,0.01,0.16,1.5,0.2,0.3,44,0.1,2.3,0.07,0.2,0.7,11.0,0.2,5.5,8.0,,link
1042,C-327803,US,OK,34.0997,-96.3342,ICP-MS,03/19/09,Planted/Cultivated,Pasture/Hay,,0-5,,6.47,11.6,363.0,1.9,2.38,0.2,103,12.3,60.0,5,17.0,3.39,16,0.01,0.05,1.1,38.5,36,0.57,783.0,0.38,0.18,12.1,25.3,470,21.5,123,0.05,0.45,11.4,0.4,2,74.1,0.1,10.4,0.37,0.6,1.8,81.0,1,22.5,53.0,,link
1043,C-326626,US,OK,35.95,-97.102,ICP-MS,03/25/09,Planted/Cultivated,Small Grains,,0-5,,4.13,5.0,432.0,1.2,0.27,0.1,64,6.9,37.0,5.0,8.7,1.62,11.8,0.01,0.03,1.47,32.9,22,0.31,311.0,0.55,0.62,11.4,11.6,310,14.7,73.1,0.02,0.63,5.1,0.2,1.2,69.5,0.1,11.5,0.29,0.4,2.8,45.0,0.9,18.7,34.0,,link
1044,C-326628,US,OK,36.0467,-94.6399,ICP-MS,03/21/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.32,4.7,348.0,0.7,0.24,0.2,51.8,4.4,35.0,5.0,8.5,1.19,7.03,0.03,0.02,0.78,27.4,17,0.17,506.0,0.98,0.19,12.6,8.8,710,16.9,50.4,0.04,0.69,3.1,0.3,1,40.7,0.1,8.6,0.3,0.3,2.4,33.0,2.7,11.6,42.0,,link
1045,C-326666,US,OK,34.2033,-98.4384,ICP-MS,03/27/09,Planted/Cultivated,Pasture/Hay,,0-5,,4.45,6.5,398.0,1.7,2.54,0.2,60.4,10.0,41.0,5.0,17.2,2.49,11,0.01,0.04,0.95,31.2,33,0.56,459.0,0.31,0.45,8.6,21.4,310,44.6,69.8,0.02,0.5,7.3,0.2,1.4,88.2,0.1,9.2,0.26,0.4,1.8,60.0,0.8,17.5,48.0,,link
1046,C-327623,US,OK,35.3336,-95.5464,ICP-MS,03/24/09,Planted/Cultivated,Urban/Recreational Grasses,,0-5,,1.35,1.2,402.0,0.2,0.07,0.1,11.6,0.8,2.0,5.0,2.3,0.21,3.03,0.01,0.02,1.25,5.8,5,0.03,76.0,0.11,0.15,2,1.6,100,9.2,40.1,0.01,0.13,0.6,0.2,0.2,46.8,0.1,1.7,0.05,0.2,0.5,6.0,0.1,3.3,7.0,,link
1047,C-327840,US,OK,36.981,-98.8807,ICP-MS,03/26/09,Planted/Cultivated,Pasture/Hay,,0-5,,5.93,7.2,486.0,1.7,1.04,0.1,61.2,9.8,40.0,5,13.3,2.67,12.5,0.01,0.05,2.3,29.2,56,2.53,438.0,0.69,0.95,9.8,22.6,510,13.7,83.4,0.03,0.68,8.5,0.3,1.7,92.6,0.1,9,0.29,0.5,1.9,64.0,1,16.6,58.0,,link
1048,C-326680,US,OK,36.8939,-95.3409,ICP-MS,03/21/09,Planted/Cultivated,Pasture/Hay,,0-5,,5.5,14.7,574.0,1.8,0.98,0.4,59.9,11.6,55.0,5.0,24.0,4.19,12.2,0.01,0.04,1.07,31.4,31,0.44,,0.52,0.31,10.6,27.3,530,21.8,75.8,0.05,0.96,7.3,0.6,1.3,85.9,0.1,9.3,0.29,0.5,2.4,73.0,0.9,21.2,82.0,,link
1049,C-327668,US,OK,35.3908,-97.6496,ICP-MS,03/28/09,Planted/Cultivated,Pasture/Hay,,0-5,,5.62,6.6,492.0,1.8,1.26,0.1,57.9,10.5,45.0,5,17.5,2.74,14,0.02,0.05,1.96,29.3,42,1.27,466.0,0.71,0.69,9.9,24.9,480,17.9,83.4,0.03,0.52,9.3,0.2,1.8,102,0.1,10.7,0.29,0.5,2.5,66.0,0.9,16.7,56.0,,link
1050,C-326663,US,OK,35.9141,-97.532,ICP-MS,03/25/09,Planted/Cultivated,Pasture/Hay,,0-5,,1.8,1.9,614.0,0.5,0.16,0.1,35.7,2.3,12.0,5.0,3.6,0.65,4.16,0.01,0.02,0.96,20,10,0.13,157.0,0.2,0.39,4.8,4.4,190,7.3,38,0.01,0.23,2.3,0.2,0.5,50.5,0.1,5.1,0.15,0.2,1.3,16.0,0.3,10.1,14.0,,link
1051,C-326664,US,OK,35.0163,-98.7382,ICP-MS,03/30/09,Planted/Cultivated,Fallow,,0-5,,4.47,8.3,,1.5,0.41,0.1,62.2,8.6,36.0,5.0,11.1,2.1,10.7,0.01,0.03,1.39,31.7,31,0.43,346.0,1.04,0.65,9.3,16.5,290,20.6,69.2,0.07,0.55,6.2,0.4,1.3,76,0.1,10,0.27,0.4,2.4,51.0,0.7,17.9,44.0,,link
1052,C-326654,US,OK,35.4075,-95.871,ICP-MS,03/24/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.31,4.8,330.0,0.8,0.08,0.1,54.2,4.7,33.0,5.0,5.6,1.32,5.56,0.01,0.02,0.89,26.8,15,0.1,296.0,0.63,0.27,7.7,6.2,220,13.4,44.6,0.01,0.51,3.2,0.3,0.7,36.9,0.1,9.3,0.25,0.3,2.3,37.0,0.6,11.9,26.0,,link
1053,C-327633,US,OK,36.4193,-96.9928,ICP-MS,03/25/09,Planted/Cultivated,Pasture/Hay,,0-5,,5.12,9.6,543.0,1.9,0.87,0.3,88.3,11.6,38.0,5.0,20.0,2.8,12.2,0.03,0.05,1,30.9,31,0.47,,0.98,0.28,10.6,28.3,880,27.0,62.2,0.03,1.45,7.9,0.4,2.4,67.8,0.1,9.9,0.27,0.5,2.3,76.0,1,19.1,71.0,,link
1054,C-327635,US,OK,34.8216,-95.6079,ICP-MS,03/20/09,Planted/Cultivated,Pasture/Hay,,0-5,,1.86,5.2,179.0,0.6,0.1,0.1,46.2,5.2,25.0,5.0,5.8,1.02,4.77,0.02,0.02,0.47,21.1,17,0.08,372.0,0.45,0.2,7.5,6.4,220,12.1,32.3,0.01,0.51,2.9,0.5,0.8,26.5,0.1,7.8,0.22,0.2,2.1,29.0,0.6,10,16.0,,link
1055,C-326621,US,OK,35.6959,-98.7748,ICP-MS,03/30/09,Planted/Cultivated,Pasture/Hay,,0-5,,4.06,3.2,415.0,1.1,0.29,0.1,31.3,5.0,25.0,5.0,10.6,1.28,10.5,0.01,0.02,1.86,16.5,26,0.56,255.0,0.36,1.09,7.8,11.2,420,14.0,65.4,0.02,0.43,4,0.2,1,87.6,0.1,5.1,0.23,0.3,1.3,28.0,0.6,11.1,34.0,,link
1056,C-327667,US,OK,36.5885,-96.178,ICP-MS,03/22/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.98,3.5,270.0,0.9,0.17,0.2,56.2,6.6,30.0,5.0,9.7,1.31,7.62,0.01,0.03,0.9,25.5,21,0.2,310.0,0.37,0.34,8.2,12.2,270,13.1,52.7,0.02,0.46,4.6,0.3,1,55.7,0.1,8.8,0.22,0.3,2.2,35.0,0.6,13.2,37.0,,link
1057,C-327661,US,OK,34.4531,-99.29,ICP-MS,03/27/09,Planted/Cultivated,Pasture/Hay,,0-5,,2.9,3.3,289.0,0.9,0.18,0.2,44,4.2,20.0,5.0,7.8,1.24,6.73,0.01,0.02,1.24,21.7,18,0.31,259.0,0.41,0.52,6.6,9.0,310,12.7,48.8,0.02,0.51,3.6,0.2,1,54.8,0.1,7.6,0.2,0.3,1.7,30.0,0.6,13.4,49.0,,link
